State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Event Type,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
54,29,1004,44201,1,40.421539,-80.580717,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.051875,0.066,13,87,, - ,,WEIRTON - OAK ST AND OWINGS ST (BETWEEN DEAD ENDS),West Virginia,Hancock,Weirton,"Weirton-Steubenville, WV-OH",8/8/16
39,7,1001,44201,1,41.959695,-80.572808,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.035667,0.044,0,41,, - ,CONNEAUT,770 LAKE RD.,Ohio,Ashtabula,Conneaut,"Ashtabula, OH",8/5/16
37,59,3,44201,1,35.897068,-80.557278,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.046583,0.061,10,71,, - ,Mocksville,220 Cherry Street,North Carolina,Davie,Mocksville,"Winston-Salem, NC",8/5/16
37,179,3,44201,1,34.974039,-80.540622,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.049375,0.07,10,100,, - ,Monroe School,701 CHARLES STREET,North Carolina,Union,Monroe,"Charlotte-Concord-Gastonia, NC-SC",8/5/16
42,7,2,44201,1,40.56252,-80.503948,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.052,0.063,10,77,, - ,,ROUTE 168 & TOMLINSON ROAD,Pennsylvania,Beaver,Not in a city,"Pittsburgh, PA",8/5/16
42,85,100,44201,1,41.215014,-80.484779,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.039792,0.052,11,48,, - ,,PA518 (NEW CASTLE ROAD) & PA418,Pennsylvania,Mercer,Farrell,"Youngstown-Warren-Boardman, OH-PA",8/5/16
12,61,9991,44201,1,27.8492,-80.4554,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.035167,0.042,12,39,, - ,Indian River Lagoon,"Sebastian Inlet State Recreation Area, Vero Beach, FL 32963",Florida,Indian River,Not in a city,"Sebastian-Vero Beach, FL",7/31/16
42,125,5001,44201,1,40.445278,-80.420833,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.0465,0.066,11,87,, - ,,HILLMAN STATE PARK - KINGS CREEK ROAD,Pennsylvania,Washington,Not in a city,"Pittsburgh, PA",8/4/16
37,159,21,44201,1,35.551868,-80.395039,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.050083,0.069,10,97,, - ,Rockwell,301 WEST ST & GOLD HILL AVENUE,North Carolina,Rowan,Rockwell,"Charlotte-Concord-Gastonia, NC-SC",8/4/16
42,7,5,44201,1,40.684722,-80.359722,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.0535,0.062,9,74,, - ,DRIVEWAY TO BAKEY RESIDENCE,1015 SEBRING ROAD,Pennsylvania,Beaver,Not in a city,"Pittsburgh, PA",8/5/16
42,73,15,44201,1,40.995848,-80.346442,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.04,0.055,10,51,, - ,,CROTON ST & JEFFERSON ST.,Pennsylvania,Lawrence,New Castle,"New Castle, PA",8/5/16
37,67,30,44201,1,36.026,-80.342,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,21,88,0.047333,0.061,9,71,, - ,Clemmons Middle,FRATERNITY CHURCH ROAD,North Carolina,Forsyth,Winston-Salem,"Winston-Salem, NC",8/5/16
12,11,33,44201,1,26.073536,-80.33845,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.0175,0.036,9,33,, - ,Vista View Park,"3211 College Ave, Davie, FL 33314",Florida,Broward,Davie,"Miami-Fort Lauderdale-West Palm Beach, FL",7/31/16
12,86,29,44201,1,25.586384,-80.326811,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.012208,0.023,8,21,, - ,Perdue,19590 OLD CUTLER RD-PERDUE MED. CENTER,Florida,Miami-Dade,Cutler Ridge,"Miami-Fort Lauderdale-West Palm Beach, FL",8/4/16
42,7,14,44201,1,40.747796,-80.316442,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.043792,0.059,10,64,, - ,,EIGHT STREET AND RIVER ALLEY,Pennsylvania,Beaver,Beaver Falls,"Pittsburgh, PA",8/5/16
12,111,13,44201,1,27.389079,-80.311033,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.0325,0.045,11,42,, - ,Savannas,1420 E Midway rd,Florida,St. Lucie,Fort Pierce,"Port St. Lucie, FL",7/31/16
42,125,200,44201,1,40.170556,-80.261389,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.052083,0.065,11,84,, - ,,MCCARRELL AND FAYETTE STS,Pennsylvania,Washington,Washington,"Pittsburgh, PA",8/5/16
12,85,7,44201,1,27.172458,-80.240689,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.038083,0.05,10,46,, - ,Stuart,950 SE MONTEREY RD,Florida,Martin,Stuart,"Port St. Lucie, FL",7/31/16
12,99,9,44201,1,26.730833,-80.233889,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.024542,0.041,10,38,, - ,Royal Palm Beach,980 CRESTWOOD BLVD NORTH,Florida,Palm Beach,Royal Palm Beach,"Miami-Fort Lauderdale-West Palm Beach, FL",8/5/16
37,67,22,44201,1,36.110693,-80.226438,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,21,88,0.052714,0.07,9,100,, - ,Hattie Avenue,1300 BLK. HATTIE AVENUE,North Carolina,Forsyth,Winston-Salem,"Winston-Salem, NC",8/5/16
37,67,28,44201,1,36.203056,-80.215833,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,21,88,0.04581,0.053,9,49,, - ,Shiloh Church,"6496 BAUX MOUNTAIN ROAD_WINSTON-SALEM,NC",North Carolina,Forsyth,Not in a city,"Winston-Salem, NC",8/5/16
45,25,1,44201,1,34.615367,-80.198787,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,9,38,0.037889,0.051,8,47,, - ,CHESTERFIELD,RT 2 BOX 100 MCBEE  (SC145) [Chesterfield],South Carolina,Chesterfield,Not in a city,,8/5/16
42,3,67,44201,1,40.375644,-80.169943,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.058167,0.068,10,93,, - ,South Fayette,"3640 Old Oakdale Rd, McDonald, PA 15057 (South Fayette)",Pennsylvania,Allegheny,McDonald,"Pittsburgh, PA",8/5/16
12,86,27,44201,1,25.733378,-80.161806,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.018125,0.028,8,26,, - ,Rosenstiel,ROSENSTIEL SCHOOL,Florida,Miami-Dade,Not in a city,"Miami-Fort Lauderdale-West Palm Beach, FL",8/5/16
42,85,9991,44201,1,41.4271,-80.1451,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.034833,0.044,10,41,, - ,M.K. Goddard,"Maurice K Goddard State Park, Sandy Lake, PA 16145",Pennsylvania,Mercer,Not in a city,"Youngstown-Warren-Boardman, OH-PA",8/5/16
37,67,1008,44201,1,36.05097,-80.143657,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,21,88,0.049714,0.064,10,80,, - ,Union Cross,3656 PIEDMONT MEMORIAL DRIVE,North Carolina,Forsyth,Not in a city,"Winston-Salem, NC",8/4/16
12,11,8002,44201,1,26.088421,-80.111193,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.016333,0.029,9,27,, - ,John U Lloyd State Park,7000 N. OCEAN DRIVE,Florida,Broward,Dania,"Miami-Fort Lauderdale-West Palm Beach, FL",8/4/16
12,11,2003,44201,1,26.292025,-80.09647,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.016667,0.034,8,31,, - ,Pompano Highlands,1951 NE 48TH ST,Florida,Broward,Pompano Beach Highlands,"Miami-Fort Lauderdale-West Palm Beach, FL",8/4/16
12,99,20,44201,1,26.59123,-80.060867,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.023625,0.047,8,44,, - ,AG Holley,"1199 LANTANA ROAD,",Florida,Palm Beach,Lantana,"Miami-Fort Lauderdale-West Palm Beach, FL",7/31/16
42,49,3,44201,1,42.14175,-80.038611,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.034958,0.043,0,40,, - ,,10TH AND MARNE STREETS,Pennsylvania,Erie,Erie,"Erie, PA",8/5/16
42,3,10,44201,1,40.445577,-80.016155,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.049542,0.067,10,90,, - ,LAT/LON IS APPROXIMATE LOCATION OF SCIENCE CENTER,CARNEGIE SCIENCE CENTER - 1 ALLEGHENY RD,Pennsylvania,Allegheny,Pittsburgh,"Pittsburgh, PA",8/5/16
42,3,8,44201,1,40.46542,-79.960757,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.0555,0.069,10,97,, - ,Lawrenceville,"301 39th St, Pittsburgh, PA 15201 (Lawrenceville)",Pennsylvania,Allegheny,Pittsburgh,"Pittsburgh, PA",8/5/16
45,15,2,44201,1,32.987252,-79.9367,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.031083,0.043,12,40,, - ,BUSHY PARK PUMP STATION,River Oak Drive (Goose Creek) [Bushy Park],South Carolina,Berkeley,Not in a city,"Charleston-North Charleston, SC",8/5/16
54,61,3,44201,1,39.649367,-79.920867,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,20,83,0.0556,0.068,11,93,, - ,,MORGANTOWN - AIRPORT US 119&AIRPORT BLVD.,West Virginia,Monongalia,Morgantown,"Morgantown, WV",8/8/16
42,125,5,44201,1,40.146667,-79.902222,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.049583,0.068,10,93,, - ,,CHARLER01 WASTE TREATMENT PLANT,Pennsylvania,Washington,Charleroi,"Pittsburgh, PA",8/5/16
51,161,1004,44201,1,37.28342,-79.88452,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.047792,0.066,9,87,, - ,East Vinton Elementary School,HERMAN HORN ELEMENTARY SCHOOL,Virginia,Roanoke,Vinton,"Roanoke, VA",8/8/16
37,157,99,44201,1,36.308889,-79.859167,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.045125,0.057,10,58,, - ,Bethany sch.,6371 NC 65 @ BETHANY SCHOOL,North Carolina,Rockingham,Not in a city,"Greensboro-High Point, NC",8/4/16
37,123,9991,44201,1,35.2632,-79.8365,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.046625,0.061,11,71,, - ,Candor,"136 Perry Dr, Candor, NC 27229",North Carolina,Montgomery,Not in a city,,8/4/16
37,81,13,44201,1,36.109167,-79.801111,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.045542,0.061,10,71,, - ,Mendenhall School,205 WILOUGHBY BLVD,North Carolina,Guilford,Greensboro,"Greensboro-High Point, NC",8/5/16
45,31,3,44201,1,34.285696,-79.744859,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.044375,0.059,10,64,, - ,Pee Dee Experimental Station,2200 POCKET ROAD [Pee Dee],South Carolina,Darlington,Not in a city,"Florence, SC",8/5/16
42,3,1005,44201,1,40.613949,-79.72941,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.049083,0.069,9,97,, - ,Harrison,"CALIFORNIA & 11TH AVE, HARRISON",Pennsylvania,Allegheny,Harrison Township,"Pittsburgh, PA",8/5/16
42,129,6,44201,1,40.428076,-79.692811,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.044,0.072,9,105,, - ,,OLD WILLIAM PENN HWY & SARDIS AVE,Pennsylvania,Westmoreland,Municipality of Murrysville (corp for Murrysville),"Pittsburgh, PA",8/4/16
54,93,9991,44201,1,39.0905,-79.6617,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,19,79,0.050684,0.063,10,77,, - ,Parsons,"USDA Northern Research Station, Monongahela National Forest, Parsons, WV 26287",West Virginia,Tucker,Not in a city,,8/4/16
45,19,46,44201,1,32.941023,-79.657187,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.039083,0.048,16,44,, - ,CAPE ROMAIN,390 BULLS ISLAND ROAD (AWENDAW) [Cape Romain],South Carolina,Charleston,Not in a city,"Charleston-North Charleston, SC",8/5/16
36,13,11,44201,1,42.29071,-79.58961,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.037583,0.046,0,43,, - ,WESTFIELD,"8150 Hardscrabble Road,  WESTFIELD",New York,Chautauqua,Westfield,"Jamestown-Dunkirk-Fredonia, NY",7/31/16
42,5,1,44201,1,40.814183,-79.56475,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.037833,0.056,8,54,, - ,LAT/LON IS CENTER OF TRAILER,GLADE DR. & NOLTE RD. KITTANNING,Pennsylvania,Armstrong,Kittanning,"Pittsburgh, PA",8/5/16
42,129,8,44201,1,40.304694,-79.505667,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.043292,0.07,10,100,, - ,LAT/LON POINT IS TRAILER,DONOHOE ROAD - PENN DOT MAINT DIST BLDG,Pennsylvania,Westmoreland,Greensburg,"Pittsburgh, PA",8/5/16
37,33,1,44201,1,36.307033,-79.467417,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.040917,0.049,9,45,, - ,Cherry Grove,"7074 CHERRY GROVE RD, REIDSVILLE",North Carolina,Caswell,Not in a city,,10/3/16
36,13,6,44201,1,42.49963,-79.31881,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.03075,0.037,7,34,, - ,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,"Jamestown-Dunkirk-Fredonia, NY",7/31/16
42,111,9991,44201,1,39.9878,-79.2515,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.038875,0.066,9,87,, - ,Laurel Hill,"Laurel Hill State Park, Rockwood, PA 15557",Pennsylvania,Somerset,Not in a city,"Somerset, PA",8/4/16
37,37,4,44201,1,35.757222,-79.159722,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.040083,0.056,10,54,, - ,Pittsboro,325 Russett Run Road,North Carolina,Chatham,Pittsboro,"Durham-Chapel Hill, NC",8/5/16
37,145,3,44201,1,36.306965,-79.09197,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.046875,0.061,10,71,, - ,Bushy Fork,SR49,North Carolina,Person,Not in a city,"Durham-Chapel Hill, NC",8/5/16
24,23,2,44201,1,39.70595,-79.012,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.058292,0.071,10,101,, - ,Piney Run,"Piney Run, Frostburg Reservoir, Finzel",Maryland,Garrett,Grantsville,,8/5/16
37,51,1003,44201,1,34.968889,-78.9625,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.043375,0.06,9,67,, - ,Golfview,3625 GOLFVIEW RD,North Carolina,Cumberland,Hope Mills,"Fayetteville, NC",8/5/16
42,63,4,44201,1,40.56333,-78.919972,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.050417,0.07,8,100,, - ,,PA. DEPT. OF TRANSPORTATION - RT.403 - Strongstown,Pennsylvania,Indiana,Not in a city,"Indiana, PA",8/5/16
42,21,11,44201,1,40.309722,-78.915,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.0395,0.073,9,108,, - ,,MILLER AUTO SHOP 1 MESSENGER ST,Pennsylvania,Cambria,Johnstown,"Johnstown, PA",8/5/16
37,63,15,44201,1,36.032944,-78.905417,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.051125,0.066,10,87,, - ,Durham Armory,801 STADIUM DRIVE,North Carolina,Durham,Durham,"Durham-Chapel Hill, NC",8/4/16
51,165,3,44201,1,38.47753,-78.81952,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.041208,0.064,9,80,, - ,ROCKINGHAM CO. VDOT,"VDOT RESIDENCY SHOP, 3536 NORTH VALLEY PIKE, HARRISONBURG, VA",Virginia,Rockingham,Not in a city,"Harrisonburg, VA",8/8/16
37,183,16,44201,1,35.596944,-78.7925,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.048083,0.065,10,84,, - ,Fuquay-Varina,201 NORTH BROAD STREET,North Carolina,Wake,Fuquay-Varina,"Raleigh, NC",8/4/16
36,29,2,44201,1,42.99328,-78.77153,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.030042,0.04,9,37,, - ,AMHERST,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst,"Buffalo-Cheektowaga-Niagara Falls, NY",7/31/16
37,77,1,44201,1,36.141111,-78.768056,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.043792,0.052,8,48,, - ,Butner,800 Central Avenue,North Carolina,Granville,Butner,"Oxford, NC",8/5/16
42,47,9991,44201,1,41.598119,-78.767867,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.036417,0.042,0,39,, - ,Kane Exp. Forest,"Kane Experimental Forest, Allegheny National Forest, Wilcox, PA 15870",Pennsylvania,Elk,Not in a city,"St. Marys, PA",8/4/16
37,51,8,44201,1,35.158686,-78.728035,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.041958,0.06,9,67,, - ,Wade,7112 Covington Lane,North Carolina,Cumberland,Wade,"Fayetteville, NC",8/5/16
37,183,14,44201,1,35.856111,-78.574167,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.044625,0.058,9,61,, - ,Millbrook School,3801 SPRING FOREST RD.,North Carolina,Wake,Raleigh,"Raleigh, NC",8/5/16
42,33,4000,44201,1,41.1175,-78.526194,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.036375,0.048,3,44,, - ,MOSHANNON STATE FOREST,LOCATED NEAR S.B. ELLIOTT STATE PARK,Pennsylvania,Clearfield,Not in a city,"DuBois, PA",8/4/16
51,139,4,44201,1,38.66373,-78.50442,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.043958,0.062,10,74,, - ,Luray Caverns Airport,"LURAY CAVERNS AIRPORT, ROUTE 647",Virginia,Page,Not in a city,,8/8/16
51,3,1,44201,1,38.07657,-78.50397,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.040917,0.059,9,64,, - ,Albemarle High School,"Lambs Lane, behind Albemarle High School Athletic Field",Virginia,Albemarle,Not in a city,"Charlottesville, VA",8/8/16
36,63,1006,44201,1,43.22386,-78.47888,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.035167,0.044,10,41,, - ,MIDDLEPORT,"MIDDLEPORT STP, 3825 NORTH HARTLAND RD",New York,Niagara,Middleport,"Buffalo-Cheektowaga-Niagara Falls, NY",7/31/16
37,69,1,44201,1,36.096189,-78.463719,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.041542,0.051,7,47,, - ,Franklinton,431 S HILLSBOROUGH ST,North Carolina,Franklin,Franklinton,"Raleigh, NC",8/5/16
37,101,2,44201,1,35.590833,-78.461944,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.0435,0.06,9,67,, - ,West Johnston Co.,1338 JACK ROAD,North Carolina,Johnston,Not in a city,"Raleigh, NC",8/5/16
42,13,801,44201,1,40.535278,-78.370833,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.03975,0.07,8,100,, - ,,2ND AVE & 7TH ST,Pennsylvania,Blair,Altoona,"Altoona, PA",8/5/16
51,147,9991,44201,1,37.1655,-78.3069,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.043917,0.063,10,77,, - ,Prince Edward,"Prince Edward-Gallion State Forest, Burkeville, VA 23922",Virginia,Prince Edward,Not in a city,,8/8/16
51,69,10,44201,1,39.28102,-78.08157,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.042583,0.06,10,67,, - ,Rest,"RTE 669, BUTLER MANUF. CO NEAR REST VA",Virginia,Frederick,Not in a city,"Winchester, VA-WV",8/8/16
42,27,9991,44201,1,40.7208,-77.9319,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.038,0.061,7,71,, - ,Penn State,"1366 Tadpole Rd, Pennsylvania Furnace, PA 16865",Pennsylvania,Centre,Not in a city,"State College, PA",8/5/16
42,27,100,44201,1,40.811389,-77.877028,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.0365,0.057,7,58,, - ,LAT/LON=POINT SW CORNER OF TRAILER,PENN STATE UNIVERSITY - ARBORETUM SITE,Pennsylvania,Centre,State College,"State College, PA",8/5/16
37,129,2,44201,1,34.364167,-77.838611,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.043792,0.055,10,51,, - ,Castle Hayne,6028 HOLLY SHELTER RD,North Carolina,New Hanover,Castle Hayne,"Wilmington, NC",8/5/16
24,43,9,44201,1,39.564178,-77.720244,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.046208,0.071,11,101,, - ,Hagerstown,MD Correctional Institution  18530 Roxbury Road,Maryland,Washington,Not in a city,"Hagerstown-Martinsburg, MD-WV",8/5/16
51,153,9,44201,1,38.85287,-77.63462,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.042833,0.063,9,77,, - ,James S. Long Park,JAMES S. LONG PARK,Virginia,Prince William,Not in a city,"Washington-Arlington-Alexandria, DC-VA-MD-WV",8/4/16
51,41,4,44201,1,37.35748,-77.59355,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.038708,0.061,11,71,, - ,VDOT Chesterfield Residency Shop,"BEACH,INTERSECTION OF CO.ROADS 655 & 654",Virginia,Chesterfield,Not in a city,"Richmond, VA",8/4/16
37,65,99,44201,1,35.988333,-77.582778,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,13,54,0.038385,0.056,9,54,, - ,Leggett,7589 NC Hwy 33-NW,North Carolina,Edgecombe,Leggett,"Rocky Mount, NC",8/5/16
37,107,4,44201,1,35.231459,-77.568792,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.037833,0.055,11,51,, - ,Lenoir Co. Comm. Coll., HIGHWAY 70 EAST AND HIGHWAY  58 SOUTH,North Carolina,Lenoir,Kinston,"Kinston, NC",8/4/16
36,55,1007,44201,1,43.14618,-77.54817,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.03425,0.042,7,39,, - ,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",7/31/16
